trial,state,value,expected_mass,failure_rate,params
10,COMPLETE,12.684514628121107,13.061544272546328,0.0,"{""CHASE_ACQUIRE_RANGE_MULT"": 9.523281227778888, ""CHASE_BLOCK_OFFSET_MULT"": 1.3686483556644469, ""CHASE_DIRECT_RANGE_MULT"": 2.0823777362602756, ""CHASE_DISTANCE_WEIGHT"": 0.18331899165912827, ""CHASE_ETA_WEIGHT"": 0.972055616328772, ""CHASE_LOCK_BONUS"": 14.502604247931458, ""CHASE_LOCK_TICKS"": 74, ""CHASE_MAX_INTERCEPT_TICKS"": 15.794080073445054, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.5501458620607954, ""CHASE_WALL_HORIZON"": 37.10187326162105, ""ESCAPE_DIRECT_RANGE_MULT"": 5.687363570772746, ""ESCAPE_HARD_MARGIN"": 0.30495259746529974, ""ESCAPE_MOVE_WEIGHT"": 148.61670972991828, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.1103774902466403, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 722.2323451600796, ""ESCAPE_WALL_WEIGHT"": 156.8374952686574, ""FOOD_CLUSTER_RADIUS"": 2.711264411564111, ""FOOD_CLUSTER_WEIGHT"": 0.33072066541092204, ""FOOD_DISTANCE_POWER"": 1.2502948864607046, ""FOOD_LOCK_TICKS"": 12, ""MAX_ENEMIES"": 21, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""virus_before_chase"", ""ROAM_CENTER_WEIGHT"": 0.4413667016721846, ""ROAM_MOMENTUM_WEIGHT"": 0.05236752212997938, ""SAFETY_OWN_PIECES"": 3, ""SPLIT_CAPTURE_WEIGHT"": 7.838220690809199, ""SPLIT_DEPTH_COST"": 0.5026652718042693, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 0.40754450573230244, ""SPLIT_FRAGMENT_COST"": 0.08258778596185509, ""SPLIT_LARGER_OWNER_RATIO"": 0.9509340449222573, ""SPLIT_MIN_UTILITY"": 8.273535263968586, ""SPLIT_PLAN_WAIT_TICKS"": 4, ""SPLIT_REACH_RELIABILITY"": 0.697683750535267, ""STEP_RADIUS_MULT"": 1.6432165474729976, ""VIRUS_ENEMY_RANGE_MULT"": 6.490135355751113, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 4.496789563564204, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 2.802167379104333, ""VIRUS_MAX_FARM_MASS"": 53.21948843588136}"
11,COMPLETE,22.106274601066325,23.224724795929138,0.0,"{""CHASE_ACQUIRE_RANGE_MULT"": 10.676865096899736, ""CHASE_BLOCK_OFFSET_MULT"": 1.2029258446358737, ""CHASE_DIRECT_RANGE_MULT"": 2.501358745473557, ""CHASE_DISTANCE_WEIGHT"": 0.051233185102954756, ""CHASE_ETA_WEIGHT"": 0.558540155229717, ""CHASE_LOCK_BONUS"": 21.11113223144419, ""CHASE_LOCK_TICKS"": 134, ""CHASE_MAX_INTERCEPT_TICKS"": 9.017461872612621, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.3671588831438373, ""CHASE_WALL_HORIZON"": 23.41471917153214, ""ESCAPE_DIRECT_RANGE_MULT"": 6.905008000159043, ""ESCAPE_HARD_MARGIN"": 0.17256418578452326, ""ESCAPE_MOVE_WEIGHT"": 120.96155645823917, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.0618786639521056, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 309.11857787074763, ""ESCAPE_WALL_WEIGHT"": 337.0990154828281, ""FOOD_CLUSTER_RADIUS"": 4.585764430159046, ""FOOD_CLUSTER_WEIGHT"": 0.8136408806770328, ""FOOD_DISTANCE_POWER"": 1.4659624339983133, ""FOOD_LOCK_TICKS"": 22, ""MAX_ENEMIES"": 24, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""virus_before_chase"", ""ROAM_CENTER_WEIGHT"": 1.3546958698412899, ""ROAM_MOMENTUM_WEIGHT"": 0.36469873780498036, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 3.814720840654453, ""SPLIT_DEPTH_COST"": 5.402914141790041, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 1.0603051723400096, ""SPLIT_FRAGMENT_COST"": 0.1031074154373068, ""SPLIT_LARGER_OWNER_RATIO"": 1.2249850282211825, ""SPLIT_MIN_UTILITY"": 8.07000841236788, ""SPLIT_PLAN_WAIT_TICKS"": 3, ""SPLIT_REACH_RELIABILITY"": 0.888448093485229, ""STEP_RADIUS_MULT"": 1.5619825016452207, ""VIRUS_ENEMY_RANGE_MULT"": 4.2501141132599765, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 0.26129374863041693, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 4.316994280372793, ""VIRUS_MAX_FARM_MASS"": 189.19242129642626}"
12,COMPLETE,35.54185850577154,35.902156632892975,0.0,"{""CHASE_ACQUIRE_RANGE_MULT"": 8.353922427330872, ""CHASE_BLOCK_OFFSET_MULT"": 1.2764150812996922, ""CHASE_DIRECT_RANGE_MULT"": 3.4324838350889326, ""CHASE_DISTANCE_WEIGHT"": 0.1064651157314538, ""CHASE_ETA_WEIGHT"": 0.8738896213679429, ""CHASE_LOCK_BONUS"": 5.499029550709867, ""CHASE_LOCK_TICKS"": 33, ""CHASE_MAX_INTERCEPT_TICKS"": 10.572718627807516, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.4465293281089723, ""CHASE_WALL_HORIZON"": 40.36942637630584, ""ESCAPE_DIRECT_RANGE_MULT"": 7.289511682890312, ""ESCAPE_HARD_MARGIN"": 0.03175891826025299, ""ESCAPE_MOVE_WEIGHT"": 135.84313186754832, ""ESCAPE_SPLIT_REACH_BUFFER"": 0.9911326787170082, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 208.2477236388545, ""ESCAPE_WALL_WEIGHT"": 266.689541477785, ""FOOD_CLUSTER_RADIUS"": 5.163344860499478, ""FOOD_CLUSTER_WEIGHT"": 1.8739570626486959, ""FOOD_DISTANCE_POWER"": 1.9583016450064077, ""FOOD_LOCK_TICKS"": 28, ""MAX_ENEMIES"": 21, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""split_first"", ""ROAM_CENTER_WEIGHT"": 0.2158347719505184, ""ROAM_MOMENTUM_WEIGHT"": 0.8372286060212089, ""SAFETY_OWN_PIECES"": 3, ""SPLIT_CAPTURE_WEIGHT"": 4.551341293705113, ""SPLIT_DEPTH_COST"": 4.057022927991247, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 1.77461470107832, ""SPLIT_FRAGMENT_COST"": 0.027554529287806263, ""SPLIT_LARGER_OWNER_RATIO"": 0.9907760995352234, ""SPLIT_MIN_UTILITY"": 1.5704413923039295, ""SPLIT_PLAN_WAIT_TICKS"": 9, ""SPLIT_REACH_RELIABILITY"": 0.6293577945569968, ""STEP_RADIUS_MULT"": 1.2978126747952439, ""VIRUS_ENEMY_RANGE_MULT"": 6.39899771645678, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 0.8233561103585867, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.7757371184290299, ""VIRUS_MAX_FARM_MASS"": 337.99377139529815}"
13,COMPLETE,18.701140273497337,19.042763299397645,0.0,"{""CHASE_ACQUIRE_RANGE_MULT"": 13.300351225645665, ""CHASE_BLOCK_OFFSET_MULT"": 0.9964990867910881, ""CHASE_DIRECT_RANGE_MULT"": 2.3734453527469666, ""CHASE_DISTANCE_WEIGHT"": 0.0869507510826372, ""CHASE_ETA_WEIGHT"": 1.3925328239397987, ""CHASE_LOCK_BONUS"": 6.009497795410538, ""CHASE_LOCK_TICKS"": 201, ""CHASE_MAX_INTERCEPT_TICKS"": 15.574611149113158, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.4864273712059098, ""CHASE_WALL_HORIZON"": 23.137670525694343, ""ESCAPE_DIRECT_RANGE_MULT"": 3.5454594716382006, ""ESCAPE_HARD_MARGIN"": 0.2530956042979869, ""ESCAPE_MOVE_WEIGHT"": 140.77577508797603, ""ESCAPE_SPLIT_REACH_BUFFER"": 0.9366817334661854, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 634.7481837136744, ""ESCAPE_WALL_WEIGHT"": 202.5202197439051, ""FOOD_CLUSTER_RADIUS"": 3.3500330984397033, ""FOOD_CLUSTER_WEIGHT"": 0.33151665514242873, ""FOOD_DISTANCE_POWER"": 1.627826627957448, ""FOOD_LOCK_TICKS"": 13, ""MAX_ENEMIES"": 21, ""NUM_DIRECTIONS"": 12, ""ORDER_PROFILE"": ""virus_before_chase"", ""ROAM_CENTER_WEIGHT"": 0.8450909177147513, ""ROAM_MOMENTUM_WEIGHT"": 0.6853570795424413, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 5.783715927762494, ""SPLIT_DEPTH_COST"": 6.762835945642464, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 3.0697456085885144, ""SPLIT_FRAGMENT_COST"": 0.18840544608508633, ""SPLIT_LARGER_OWNER_RATIO"": 1.162213284711084, ""SPLIT_MIN_UTILITY"": 5.516399961158644, ""SPLIT_PLAN_WAIT_TICKS"": 7, ""SPLIT_REACH_RELIABILITY"": 0.72468881712987, ""STEP_RADIUS_MULT"": 1.4876135677981188, ""VIRUS_ENEMY_RANGE_MULT"": 5.2680218780148245, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 1.3901070530877757, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 3.47031190333378, ""VIRUS_MAX_FARM_MASS"": 260.92949458062503}"
14,PRUNED,16.700859465479695,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 7.307958534884413, ""CHASE_BLOCK_OFFSET_MULT"": 0.408106588989497, ""CHASE_DIRECT_RANGE_MULT"": 3.953614721556147, ""CHASE_DISTANCE_WEIGHT"": 0.6676730236267319, ""CHASE_ETA_WEIGHT"": 0.8352981480254302, ""CHASE_LOCK_BONUS"": 8.030572775674395, ""CHASE_LOCK_TICKS"": 66, ""CHASE_MAX_INTERCEPT_TICKS"": 10.999627059557547, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.7303457486750424, ""CHASE_WALL_HORIZON"": 38.935427697143155, ""ESCAPE_DIRECT_RANGE_MULT"": 7.147194829896837, ""ESCAPE_HARD_MARGIN"": 0.10316077025555002, ""ESCAPE_MOVE_WEIGHT"": 147.83141299708402, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.095431947353517, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 240.82066452421182, ""ESCAPE_WALL_WEIGHT"": 126.92701634039283, ""FOOD_CLUSTER_RADIUS"": 5.029991028877607, ""FOOD_CLUSTER_WEIGHT"": 0.7110535119871729, ""FOOD_DISTANCE_POWER"": 1.3413359495630917, ""FOOD_LOCK_TICKS"": 6, ""MAX_ENEMIES"": 21, ""NUM_DIRECTIONS"": 12, ""ORDER_PROFILE"": ""split_first"", ""ROAM_CENTER_WEIGHT"": 0.4477868544095322, ""ROAM_MOMENTUM_WEIGHT"": 0.09577491049485197, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 14.293169035184091, ""SPLIT_DEPTH_COST"": 6.676695709887915, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 2.3336554921179515, ""SPLIT_FRAGMENT_COST"": 0.23695310752021484, ""SPLIT_LARGER_OWNER_RATIO"": 1.2853725494259893, ""SPLIT_MIN_UTILITY"": 3.4334881807426267, ""SPLIT_PLAN_WAIT_TICKS"": 6, ""SPLIT_REACH_RELIABILITY"": 0.8567116572803642, ""STEP_RADIUS_MULT"": 1.486932844502077, ""VIRUS_ENEMY_RANGE_MULT"": 6.360965962879187, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 0.5910679314630842, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.6140389158868378, ""VIRUS_MAX_FARM_MASS"": 46.32505247574531}"
15,COMPLETE,24.980779262283626,24.976312257424883,0.0,"{""CHASE_ACQUIRE_RANGE_MULT"": 9.834238390917232, ""CHASE_BLOCK_OFFSET_MULT"": 1.3629973923451557, ""CHASE_DIRECT_RANGE_MULT"": 4.8507987159960475, ""CHASE_DISTANCE_WEIGHT"": 0.7779868029317816, ""CHASE_ETA_WEIGHT"": 2.0734178199729345, ""CHASE_LOCK_BONUS"": 35.53589478947971, ""CHASE_LOCK_TICKS"": 118, ""CHASE_MAX_INTERCEPT_TICKS"": 9.808992002355025, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.6108814039464899, ""CHASE_WALL_HORIZON"": 19.094927235502944, ""ESCAPE_DIRECT_RANGE_MULT"": 6.320839770955844, ""ESCAPE_HARD_MARGIN"": 0.06529694798618438, ""ESCAPE_MOVE_WEIGHT"": 96.25658216117284, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.1212477631927587, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 1275.3717672193159, ""ESCAPE_WALL_WEIGHT"": 120.64364401192394, ""FOOD_CLUSTER_RADIUS"": 3.2481109145728038, ""FOOD_CLUSTER_WEIGHT"": 1.7876785084142033, ""FOOD_DISTANCE_POWER"": 2.1019363292868865, ""FOOD_LOCK_TICKS"": 18, ""MAX_ENEMIES"": 21, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 1.2642066384389163, ""ROAM_MOMENTUM_WEIGHT"": 0.15017353781450413, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 13.576538451551821, ""SPLIT_DEPTH_COST"": 4.288356850656313, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 1.2172762438017637, ""SPLIT_FRAGMENT_COST"": 0.6298160149568545, ""SPLIT_LARGER_OWNER_RATIO"": 1.0191856328377105, ""SPLIT_MIN_UTILITY"": 9.686540762770342, ""SPLIT_PLAN_WAIT_TICKS"": 5, ""SPLIT_REACH_RELIABILITY"": 0.750963111426656, ""STEP_RADIUS_MULT"": 1.4984143502169311, ""VIRUS_ENEMY_RANGE_MULT"": 8.863748321887861, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 2.404961811274118, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.8680400358662045, ""VIRUS_MAX_FARM_MASS"": 102.54299120152344}"
16,PRUNED,6.849839416138215,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 7.008222416752645, ""CHASE_BLOCK_OFFSET_MULT"": 1.0900727718115324, ""CHASE_DIRECT_RANGE_MULT"": 2.480628854512102, ""CHASE_DISTANCE_WEIGHT"": 0.1121012024089475, ""CHASE_ETA_WEIGHT"": 2.9478082781925967, ""CHASE_LOCK_BONUS"": 7.512586903280497, ""CHASE_LOCK_TICKS"": 33, ""CHASE_MAX_INTERCEPT_TICKS"": 13.032387963232184, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.5128367069442037, ""CHASE_WALL_HORIZON"": 40.85871090755177, ""ESCAPE_DIRECT_RANGE_MULT"": 6.4798129213679765, ""ESCAPE_HARD_MARGIN"": 0.00043904917665154447, ""ESCAPE_MOVE_WEIGHT"": 125.65725206805621, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.0235037960390998, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 159.69199552908688, ""ESCAPE_WALL_WEIGHT"": 244.61847408891512, ""FOOD_CLUSTER_RADIUS"": 4.534736335099195, ""FOOD_CLUSTER_WEIGHT"": 1.2409689354878228, ""FOOD_DISTANCE_POWER"": 1.5843221099091156, ""FOOD_LOCK_TICKS"": 29, ""MAX_ENEMIES"": 21, ""NUM_DIRECTIONS"": 12, ""ORDER_PROFILE"": ""split_first"", ""ROAM_CENTER_WEIGHT"": 0.20983221825155837, ""ROAM_MOMENTUM_WEIGHT"": 1.1665029580377069, ""SAFETY_OWN_PIECES"": 3, ""SPLIT_CAPTURE_WEIGHT"": 4.590594053697876, ""SPLIT_DEPTH_COST"": 3.794742638107511, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 1.4410905724641556, ""SPLIT_FRAGMENT_COST"": 0.022342916693549063, ""SPLIT_LARGER_OWNER_RATIO"": 1.0304466093018274, ""SPLIT_MIN_UTILITY"": 1.1100875397405903, ""SPLIT_PLAN_WAIT_TICKS"": 6, ""SPLIT_REACH_RELIABILITY"": 0.6434278883957836, ""STEP_RADIUS_MULT"": 1.274325866789234, ""VIRUS_ENEMY_RANGE_MULT"": 5.649375884238965, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 2.101345711553222, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 3.34838374062418, ""VIRUS_MAX_FARM_MASS"": 307.97672717895335}"
17,COMPLETE,31.37619349345168,30.713109838944995,0.0,"{""CHASE_ACQUIRE_RANGE_MULT"": 9.482049752271445, ""CHASE_BLOCK_OFFSET_MULT"": 1.3962549057885691, ""CHASE_DIRECT_RANGE_MULT"": 4.216894628386759, ""CHASE_DISTANCE_WEIGHT"": 0.8456462553153445, ""CHASE_ETA_WEIGHT"": 2.8219473243398028, ""CHASE_LOCK_BONUS"": 21.078243241238358, ""CHASE_LOCK_TICKS"": 161, ""CHASE_MAX_INTERCEPT_TICKS"": 7.307439518644486, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.7523986381437197, ""CHASE_WALL_HORIZON"": 23.613330124993595, ""ESCAPE_DIRECT_RANGE_MULT"": 6.141614827421457, ""ESCAPE_HARD_MARGIN"": 0.1197877603937772, ""ESCAPE_MOVE_WEIGHT"": 115.74595636510492, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.1175419721109472, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 1338.497446152809, ""ESCAPE_WALL_WEIGHT"": 134.90044496722845, ""FOOD_CLUSTER_RADIUS"": 4.605445775578272, ""FOOD_CLUSTER_WEIGHT"": 2.1180002738679375, ""FOOD_DISTANCE_POWER"": 2.0698944742704546, ""FOOD_LOCK_TICKS"": 12, ""MAX_ENEMIES"": 18, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_first"", ""ROAM_CENTER_WEIGHT"": 0.8220520612202069, ""ROAM_MOMENTUM_WEIGHT"": 0.6935941439677858, ""SAFETY_OWN_PIECES"": 2, ""SPLIT_CAPTURE_WEIGHT"": 13.193926426734373, ""SPLIT_DEPTH_COST"": 2.6581426983703706, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 2.6181939368452993, ""SPLIT_FRAGMENT_COST"": 0.6351430526114624, ""SPLIT_LARGER_OWNER_RATIO"": 1.0731573945006199, ""SPLIT_MIN_UTILITY"": 8.69181866037581, ""SPLIT_PLAN_WAIT_TICKS"": 6, ""SPLIT_REACH_RELIABILITY"": 0.7583141866818195, ""STEP_RADIUS_MULT"": 1.4343211942999259, ""VIRUS_ENEMY_RANGE_MULT"": 7.9401626675408465, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 2.5230136023162277, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.9002695613082071, ""VIRUS_MAX_FARM_MASS"": 106.24065737679379}"
18,PRUNED,12.18818836436931,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 12.518643572142011, ""CHASE_BLOCK_OFFSET_MULT"": 1.3581363402717126, ""CHASE_DIRECT_RANGE_MULT"": 3.730666237104208, ""CHASE_DISTANCE_WEIGHT"": 0.24813922463789526, ""CHASE_ETA_WEIGHT"": 0.276616635594048, ""CHASE_LOCK_BONUS"": 6.343510826156037, ""CHASE_LOCK_TICKS"": 55, ""CHASE_MAX_INTERCEPT_TICKS"": 12.187036799106599, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.6843829087159277, ""CHASE_WALL_HORIZON"": 35.96953675940958, ""ESCAPE_DIRECT_RANGE_MULT"": 7.963859997237163, ""ESCAPE_HARD_MARGIN"": 0.0047049800848065135, ""ESCAPE_MOVE_WEIGHT"": 124.80156610177424, ""ESCAPE_SPLIT_REACH_BUFFER"": 1.0466559578213623, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 178.2603077781804, ""ESCAPE_WALL_WEIGHT"": 366.77147126640523, ""FOOD_CLUSTER_RADIUS"": 4.775270811430607, ""FOOD_CLUSTER_WEIGHT"": 2.0586412038746085, ""FOOD_DISTANCE_POWER"": 1.7051457255897415, ""FOOD_LOCK_TICKS"": 22, ""MAX_ENEMIES"": 18, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""split_first"", ""ROAM_CENTER_WEIGHT"": 0.2880695912523113, ""ROAM_MOMENTUM_WEIGHT"": 0.3391514722423017, ""SAFETY_OWN_PIECES"": 3, ""SPLIT_CAPTURE_WEIGHT"": 5.456007174787698, ""SPLIT_DEPTH_COST"": 2.599744299718189, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 1.948153004848394, ""SPLIT_FRAGMENT_COST"": 0.09859393252508404, ""SPLIT_LARGER_OWNER_RATIO"": 0.9532876975012591, ""SPLIT_MIN_UTILITY"": 0.7820877478677151, ""SPLIT_PLAN_WAIT_TICKS"": 7, ""SPLIT_REACH_RELIABILITY"": 0.6822168854317668, ""STEP_RADIUS_MULT"": 1.3282174880613478, ""VIRUS_ENEMY_RANGE_MULT"": 7.061381854187832, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 0.9560043112653237, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 2.392570086991453, ""VIRUS_MAX_FARM_MASS"": 318.1285306116964}"
19,PRUNED,21.494003595332043,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 7.2644163432982545, ""CHASE_BLOCK_OFFSET_MULT"": 1.4174491450899893, ""CHASE_DIRECT_RANGE_MULT"": 3.5034682152173957, ""CHASE_DISTANCE_WEIGHT"": 0.12671590768021318, ""CHASE_ETA_WEIGHT"": 0.6766631285417593, ""CHASE_LOCK_BONUS"": 6.406996624458977, ""CHASE_LOCK_TICKS"": 76, ""CHASE_MAX_INTERCEPT_TICKS"": 6.436100499038362, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.4300070338298535, ""CHASE_WALL_HORIZON"": 40.75860769265933, ""ESCAPE_DIRECT_RANGE_MULT"": 5.012197409864774, ""ESCAPE_HARD_MARGIN"": 0.011635931128765632, ""ESCAPE_MOVE_WEIGHT"": 140.32978028819235, ""ESCAPE_SPLIT_REACH_BUFFER"": 0.9633329642858529, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 284.2216601070715, ""ESCAPE_WALL_WEIGHT"": 494.1328470796255, ""FOOD_CLUSTER_RADIUS"": 6.57918110231644, ""FOOD_CLUSTER_WEIGHT"": 2.8735631071087426, ""FOOD_DISTANCE_POWER"": 1.739160239806851, ""FOOD_LOCK_TICKS"": 26, ""MAX_ENEMIES"": 21, ""NUM_DIRECTIONS"": 12, ""ORDER_PROFILE"": ""split_first"", ""ROAM_CENTER_WEIGHT"": 0.4285295866787647, ""ROAM_MOMENTUM_WEIGHT"": 0.3400834281160843, ""SAFETY_OWN_PIECES"": 3, ""SPLIT_CAPTURE_WEIGHT"": 8.708437978550355, ""SPLIT_DEPTH_COST"": 4.296419243068678, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 3.4631459466160357, ""SPLIT_FRAGMENT_COST"": 0.03306063704808057, ""SPLIT_LARGER_OWNER_RATIO"": 1.1676240134535303, ""SPLIT_MIN_UTILITY"": -1.8774479252557068, ""SPLIT_PLAN_WAIT_TICKS"": 7, ""SPLIT_REACH_RELIABILITY"": 0.638891219978881, ""STEP_RADIUS_MULT"": 1.3164627104240827, ""VIRUS_ENEMY_RANGE_MULT"": 6.399633055866504, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 0.8666388964351048, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.6295512787295058, ""VIRUS_MAX_FARM_MASS"": 263.44913393212306}"
20,PRUNED,15.259824483371256,,,"{""CHASE_ACQUIRE_RANGE_MULT"": 9.058635333336639, ""CHASE_BLOCK_OFFSET_MULT"": 1.3768617971813482, ""CHASE_DIRECT_RANGE_MULT"": 3.214367323581976, ""CHASE_DISTANCE_WEIGHT"": 0.11462805414556473, ""CHASE_ETA_WEIGHT"": 1.271180754688683, ""CHASE_LOCK_BONUS"": 5.358291230498561, ""CHASE_LOCK_TICKS"": 70, ""CHASE_MAX_INTERCEPT_TICKS"": 9.569902716759657, ""CHASE_VELOCITY_NEW_WEIGHT"": 0.49752495907706673, ""CHASE_WALL_HORIZON"": 35.94727748880224, ""ESCAPE_DIRECT_RANGE_MULT"": 7.208823944681056, ""ESCAPE_HARD_MARGIN"": 0.23028913671912918, ""ESCAPE_MOVE_WEIGHT"": 109.32856314616586, ""ESCAPE_SPLIT_REACH_BUFFER"": 0.9982429971818609, ""ESCAPE_VIRUS_SHIELD_WEIGHT"": 433.27339858521896, ""ESCAPE_WALL_WEIGHT"": 298.4907392425312, ""FOOD_CLUSTER_RADIUS"": 4.015934994482615, ""FOOD_CLUSTER_WEIGHT"": 1.338670512153857, ""FOOD_DISTANCE_POWER"": 2.2208978672848714, ""FOOD_LOCK_TICKS"": 23, ""MAX_ENEMIES"": 18, ""NUM_DIRECTIONS"": 16, ""ORDER_PROFILE"": ""escape_then_split"", ""ROAM_CENTER_WEIGHT"": 0.5249739161598886, ""ROAM_MOMENTUM_WEIGHT"": 0.8772521527288908, ""SAFETY_OWN_PIECES"": 3, ""SPLIT_CAPTURE_WEIGHT"": 4.550215743455261, ""SPLIT_DEPTH_COST"": 4.22563094124039, ""SPLIT_EXTERNAL_RISK_WEIGHT"": 1.0573696661139187, ""SPLIT_FRAGMENT_COST"": 0.02255896043299224, ""SPLIT_LARGER_OWNER_RATIO"": 1.0156702355996847, ""SPLIT_MIN_UTILITY"": 7.3250175979925904, ""SPLIT_PLAN_WAIT_TICKS"": 7, ""SPLIT_REACH_RELIABILITY"": 0.6550561441277944, ""STEP_RADIUS_MULT"": 1.310989643106584, ""VIRUS_ENEMY_RANGE_MULT"": 7.1041148948283634, ""VIRUS_MANUAL_SPLIT_RISK_COST"": 0.3180296890980381, ""VIRUS_MANUAL_SPLIT_TIME_BONUS"": 0.6357351836006233, ""VIRUS_MAX_FARM_MASS"": 103.96394957680603}"
